t-000064,20000,XOF,PERSONAL_ID,5628847133
t-000065,100,XOF,PERSONAL_ID,1936334848
t-000066,50000,XOF,PERSONAL_ID,9666659810
t-000067,100,XOF,PERSONAL_ID,0669577437
t-000068,10000,XOF,PERSONAL_ID,0386620590
t-000069,7500,XOF,PERSONAL_ID,8850653829
t-000070,2500,XOF,PERSONAL_ID,3335799638
t-000071,15000,XOF,PERSONAL_ID,0757302786
t-000072,250,XOF,PERSONAL_ID,8690447543
t-000073,15000,XOF,PERSONAL_ID,2716194317
t-000074,1000,XOF,PERSONAL_ID,2237901051
t-000075,15000,XOF,PERSONAL_ID,5442440228
t-000076,100,XOF,PERSONAL_ID,7509297443
t-000077,10000,XOF,PERSONAL_ID,7546218991
t-000078,500,XOF,PERSONAL_ID,0780932380
t-000079,20000,XOF,PERSONAL_ID,7349535324
t-000080,7500,XOF,PERSONAL_ID,8489293462
t-000081,10000,XOF,PERSONAL_ID,1736236928
t-000082,7500,XOF,PERSONAL_ID,1387873836
t-000083,1000,XOF,PERSONAL_ID,6126308187
t-000084,100,XOF,PERSONAL_ID,0984843510
t-000085,250,XOF,PERSONAL_ID,2079977470
t-000086,7500,XOF,PERSONAL_ID,3445926534
t-000087,5000,XOF,PERSONAL_ID,3709268705
t-000088,2500,XOF,PERSONAL_ID,9231072025
t-000089,250,XOF,PERSONAL_ID,1305960234
t-000090,50000,XOF,PERSONAL_ID,6146867332
t-000091,100,XOF,PERSONAL_ID,9817514190
t-000092,7500,XOF,PERSONAL_ID,4504016651
t-000093,50000,XOF,PERSONAL_ID,4221132391
t-000094,100,XOF,PERSONAL_ID,7395494611
t-000095,10000,XOF,PERSONAL_ID,6386170932
t-000096,50000,XOF,PERSONAL_ID,7770162832
t-000097,20000,XOF,PERSONAL_ID,0683628105
t-000098,500,XOF,PERSONAL_ID,9272652461
t-000099,250,XOF,PERSONAL_ID,5116164490
t-000100,2500,XOF,PERSONAL_ID,2178657277
t-000101,50000,XOF,PERSONAL_ID,0436372634
t-000102,250,XOF,PERSONAL_ID,7144842452
t-000103,500,XOF,PERSONAL_ID,4195515366
t-000104,10000,XOF,PERSONAL_ID,846363951X
t-000105,7500,XOF,PERSONAL_ID,2147783565
t-000106,250,XOF,PERSONAL_ID,0009559582
t-000107,1000,XOF,PERSONAL_ID,5295660807
t-000108,500,XOF,PERSONAL_ID,1124325698
t-000109,5000,XOF,PERSONAL_ID,4971663221
t-000110,10000,XOF,PERSONAL_ID,3375071905
t-000111,2500,XOF,PERSONAL_ID,3189664183
t-000112,500,XOF,PERSONAL_ID,7309205533
t-000113,500,XOF,PERSONAL_ID,9122897371
t-000114,15000,XOF,PERSONAL_ID,8228630269
t-000115,250,XOF,PERSONAL_ID,3386159285
t-000116,10000,XOF,PERSONAL_ID,2928750041
t-000117,500,XOF,PERSONAL_ID,2815784770
t-000118,10000,XOF,PERSONAL_ID,8689647537
t-000119,2500,XOF,PERSONAL_ID,7841164415
t-000120,20000,XOF,PERSONAL_ID,4205730410
t-000121,500,XOF,PERSONAL_ID,4390512316
t-000122,50000,XOF,PERSONAL_ID,3552897128
t-000123,250,XOF,PERSONAL_ID,0845122079
t-000124,10000,XOF,PHONE,2939433186
t-000125,15000,XOF,PERSONAL_ID,6439939215
t-000126,100,XOF,PERSONAL_ID,6574443569
t-000127,100,XOF,PERSONAL_ID,9490931128
t-000128,250,XOF,PERSONAL_ID,0797162206
t-000129,1000,XOF,PERSONAL_ID,2165861797
t-000130,20000,XOF,PERSONAL_ID,0031814966
t-000131,5000,XOF,PERSONAL_ID,2407626219
t-000132,2500,XOF,PERSONAL_ID,5608768525
t-000133,10000,XOF,PERSONAL_ID,1291942668
t-000134,1000,XOF,PERSONAL_ID,7488914289
t-000135,500,XOF,PERSONAL_ID,5763381023
t-000136,1000,XOF,PERSONAL_ID,4957501237
t-000137,15000,XOF,PERSONAL_ID,6301865397
t-000138,100,XOF,PERSONAL_ID,6301865397
t-000139,15000,XOF,PERSONAL_ID,9497999526
t-000140,10000,XOF,PERSONAL_ID,3269998106
t-000141,2500,XOF,PERSONAL_ID,4498848523
t-000142,2500,XOF,PERSONAL_ID,4425833358
t-000143,1000,XOF,PERSONAL_ID,9652635976
t-000144,7500,XOF,PERSONAL_ID,3854652866
t-000145,50000,XOF,PERSONAL_ID,5665608889
t-000146,250,XOF,PERSONAL_ID,3272476964
t-000147,50000,XOF,PERSONAL_ID,8026445452
t-000148,250,XOF,PERSONAL_ID,2476282070
t-000149,1000,XOF,PERSONAL_ID,7745107762
t-000150,500,XOF,PERSONAL_ID,3922014709
t-000151,250,XOF,PERSONAL_ID,8867306662
t-000152,5000,XOF,PERSONAL_ID,2843008586
t-000153,2500,XOF,PERSONAL_ID,2788822193
t-000154,20000,XOF,PERSONAL_ID,3392258638
t-000155,1000,XOF,PERSONAL_ID,0108633787
t-000156,10000,XOF,PERSONAL_ID,0911564273
t-000157,5000,XOF,PERSONAL_ID,0909309742
t-000158,1000,XOF,PERSONAL_ID,7337144555
t-000159,10000,XOF,PERSONAL_ID,8408644619
t-000160,2500,XOF,PERSONAL_ID,0251209599
t-000161,500,XOF,PERSONAL_ID,5542407066
t-000162,50000,XOF,PERSONAL_ID,0652022377
t-000163,5000,XOF,PERSONAL_ID,2179687771
t-000164,1000,XOF,PERSONAL_ID,396876602
t-000165,2500,XOF,PERSONAL_ID,8749352445
t-000166,10000,XOF,PERSONAL_ID,4782608152
t-000167,2500,XOF,PERSONAL_ID,3730322257
t-000168,15000,XOF,PERSONAL_ID,6557044211
t-000169,15000,XOF,PERSONAL_ID,0102140347
t-000170,20000,XOF,PERSONAL_ID,6568964486
t-000171,10000,XOF,PERSONAL_ID,2523233617
t-000172,500,XOF,PERSONAL_ID,2630608213
t-000173,100,XOF,PERSONAL_ID,1816789573
t-000174,5000,XOF,PERSONAL_ID,3101095991
t-000175,250,XOF,PERSONAL_ID,4283750842
t-000176,7500,XOF,PERSONAL_ID,3562497155
t-000177,500,XOF,PERSONAL_ID,7423264339
t-000178,500,XOF,PHONE,9767725757
t-000179,50000,XOF,PERSONAL_ID,1590032265
t-000180,7500,XOF,PERSONAL_ID,9698542475
t-000181,1000,XOF,PERSONAL_ID,4693886707
t-000182,250,XOF,PERSONAL_ID,8288273683
t-000183,20000,XOF,PERSONAL_ID,9550382447
t-000184,5000,XOF,PERSONAL_ID,9292437523
t-000185,7500,XOF,PERSONAL_ID,7099973095
t-000186,250,XOF,PERSONAL_ID,1083222049
t-000187,500,XOF,PERSONAL_ID,4025968241
t-000188,500,XOF,PERSONAL_ID,5824346723
t-000189,250,XOF,PERSONAL_ID,8620784171
t-000190,500,XOF,PERSONAL_ID,4468840345
t-000191,500,XOF,PERSONAL_ID,7867626763
t-000192,5000,XOF,PERSONAL_ID,2140800297
t-000193,500,XOF,PERSONAL_ID,1103005164
t-000194,5000,XOF,PERSONAL_ID,7498775109
t-000195,15000,XOF,PERSONAL_ID,5638047887
t-000196,2500,XOF,PERSONAL_ID,8473508720
t-000197,2500,XOF,PERSONAL_ID,7468217470
t-000198,1000,XOF,PERSONAL_ID,6486627340
t-000199,1000,XOF,PERSONAL_ID,1326539167
t-000200,15000,XOF,PERSONAL_ID,6414095618
t-000201,5000,XOF,PERSONAL_ID,7456474769
t-000202,1000,XOF,PERSONAL_ID,8496346284
t-000203,250,XOF,PERSONAL_ID,7762483111
t-000204,7500,XOF,PERSONAL_ID,2485640249
t-000205,7500,XOF,PERSONAL_ID,9670908299
t-000206,50000,XOF,PERSONAL_ID,5019390150
t-000207,15000,XOF,PERSONAL_ID,2575954225
t-000208,XOF,49860147,PERSONAL_ID,2819105125
t-000209,15000,XOF,PERSONAL_ID,6118279556
t-000210,10000,XOF,PERSONAL_ID,1385880696
t-000211,7500,XOF,PERSONAL_ID,5967227297
t-000212,10000,XOF,PERSONAL_ID,8647962914
t-000213,15000,XOF,PERSONAL_ID,5203338059
t-000214,50000,XOF,PERSONAL_ID,0494243113
t-000215,250,XOF,PERSONAL_ID,3425747970
t-000216,2500,XOF,PERSONAL_ID,6132459961
t-000217,20000,XOF,PERSONAL_ID,9284345914
t-000218,5000,XOF,PERSONAL_ID,3947104410
t-000219,1000,XOF,PERSONAL_ID,4501758074
t-000220,7500,XOF,PERSONAL_ID,2260602924
t-000221,7500,XOF,PERSONAL_ID,6855948012
t-000222,250,XOF,PERSONAL_ID,1515452910
t-000223,2500,XOF,PERSONAL_ID,4905112895
t-000224,250,XOF,PERSONAL_ID,0646225819
t-000225,50000,XOF,PERSONAL_ID,1878404897
t-000226,1000,XOF,PERSONAL_ID,2240560283
t-000227,20000,XOF,PERSONAL_ID,2837696915
t-000228,10000,XOF,PERSONAL_ID,8839715311
t-000229,1000,XOF,PERSONAL_ID,6958349771
t-000230,2500,XOF,PERSONAL_ID,2832426724
t-000231,500,XOF,PERSONAL_ID,1214612539
t-000232,500,XOF,PERSONAL_ID,1728261191
t-000233,250,XOF,PERSONAL_ID,3017649285
t-000234,1000,XOF,PERSONAL_ID,3017649285
t-000235,10000,XOF,PERSONAL_ID,4679328074
t-000236,10000,XOF,PERSONAL_ID,8589281910
t-000237,20000,XOF,PERSONAL_ID,7435614641
t-000238,15000,XOF,PERSONAL_ID,4304087448
t-000239,15000,XOF,PERSONAL_ID,2425581535
t-000240,5000,XOF,PERSONAL_ID,043696830X
t-000241,100,XOF,PERSONAL_ID,2525373634
t-000242,7500,XOF,PERSONAL_ID,4366513453
t-000243,100,XOF,PERSONAL_ID,6160718801
t-000244,250,XOF,PERSONAL_ID,7099675297
t-000245,100,XOF,PERSONAL_ID,6441508343
t-000246,500,XOF,PERSONAL_ID,1329426681
t-000247,50000,XOF,PERSONAL_ID,1329426681
t-000248,20000,XOF,PERSONAL_ID,4280112900
t-000249,7500,XOF,PERSONAL_ID,9701653615
t-000250,10000,XOF,PERSONAL_ID,3493768842
t-000251,50000,XOF,PERSONAL_ID,3850639813
t-000252,7500,XOF,PERSONAL_ID,9896687917
t-000253,10000,XOF,PERSONAL_ID,7262024126
t-000254,50000,XOF,PERSONAL_ID,7816598693
t-000255,500,XOF,PERSONAL_ID,3536602244
t-000256,10000,XOF,PERSONAL_ID,4500363860
t-000257,7500,XOF,PERSONAL_ID,5258007565
t-000258,15000,XOF,PERSONAL_ID,7498853344
t-000259,2500,XOF,PERSONAL_ID,3818277515
t-000260,250,XOF,PERSONAL_ID,2117040525
t-000261,100,XOF,PERSONAL_ID,2266887616
t-000262,10000,XOF,PERSONAL_ID,2025454338
t-000263,2500,XOF,PERSONAL_ID,4411691155
t-000264,2500,XOF,PERSONAL_ID,3552068062
t-000265,1000,XOF,PERSONAL_ID,9058585290
t-000266,15000,XOF,PERSONAL_ID,7653226687
t-000267,7500,XOF,PERSONAL_ID,2679136049
t-000268,2500,XOF,PERSONAL_ID,8452771178
t-000269,500,XOF,PERSONAL_ID,6590453852
t-000270,500,XOF,PERSONAL_ID,7678434482
t-000271,100,XOF,PERSONAL_ID,5533724258
t-000272,5000,XOF,PERSONAL_ID,1079524138
t-000273,15000,XOF,PERSONAL_ID,4488133750
t-000274,1000,XOF,PERSONAL_ID,7390835017
t-000275,15000,XOF,PERSONAL_ID,2239089546
t-000276,50000,XOF,PERSONAL_ID,3193732785
t-000277,20000,XOF,PERSONAL_ID,0305113771
t-000278,5000,XOF,PERSONAL_ID,7862885607
t-000279,50000,XOF,PERSONAL_ID,7971966410
t-000280,10000,XOF,PERSONAL_ID,2132942936
t-000281,2500,XOF,PERSONAL_ID,9121819006
t-000282,20000,XOF,PERSONAL_ID,4353025100
t-000283,15000,XOF,PERSONAL_ID,1639752334
t-000284,250,XOF,PERSONAL_ID,4886496467
t-000285,100,XOF,PERSONAL_ID,8144127028
t-000286,50000,XOF,PERSONAL_ID,0449165575
t-000287,1000,XOF,PERSONAL_ID,6090124258
t-000288,10000,XOF,PERSONAL_ID,7127715129
t-000289,10000,XOF,PERSONAL_ID,5058042613
t-000290,5000,XOF,PERSONAL_ID,1947571153
t-000291,500,XOF,PERSONAL_ID,7073656901
t-000292,500,XOF,PERSONAL_ID,5382321100
t-000293,20000,XOF,PERSONAL_ID,3347141268
t-000294,2500,XOF,PERSONAL_ID,2443038773
t-000295,500,XOF,PERSONAL_ID,5824719966
t-000296,5000,XOF,PERSONAL_ID,0419330153
t-000297,2500,XOF,PERSONAL_ID,8386650580
t-000298,1000,XOF,PERSONAL_ID,2745453110
t-000299,10000,XOF,PERSONAL_ID,2889675547
t-000300,2500,XOF,PERSONAL_ID,6267924430
t-000301,100,XOF,PERSONAL_ID,7010696637
t-000302,1000,XOF,PERSONAL_ID,2316845086
t-000303,500,XOF,PERSONAL_ID,6128846182
t-000304,15000,XOF,PERSONAL_ID,2808387956
t-000305,250,XOF,PERSONAL_ID,9391981910
t-000306,5000,XOF,PERSONAL_ID,1918946969
t-000307,2500,XOF,PERSONAL_ID,1442472373
t-000308,10000,XOF,PERSONAL_ID,2431141234
t-000309,15000,XOF,PERSONAL_ID,5683147536
t-000310,100,XOF,PERSONAL_ID,7543660784
t-000311,500,XOF,PERSONAL_ID,4418582280
t-000312,50000,XOF,PERSONAL_ID,6508678167
t-000313,7500,XOF,PERSONAL_ID,9719725854
t-000314,250,XOF,PERSONAL_ID,8250988839
t-000315,2500,XOF,PERSONAL_ID,9332513794
t-000316,2500,XOF,PERSONAL_ID,3714769317
t-000317,250,XOF,PERSONAL_ID,3228344181
t-000318,50000,XOF,PERSONAL_ID,8282167881
t-000319,100,XOF,PERSONAL_ID,7496741601
t-000320,250,XOF,PERSONAL_ID,751497620
t-000321,250,XOF,PERSONAL_ID,6727054457
t-000322,5000,XOF,PERSONAL_ID,509515942
t-000323,5000,XOF,PERSONAL_ID,2997809816
t-000324,500,XOF,PERSONAL_ID,6759245154
t-000325,20000,XOF,PERSONAL_ID,9533098079
t-000326,2500,XOF,PERSONAL_ID,4377664464
t-000327,1000,XOF,PERSONAL_ID,2014050093
t-000328,250,XOF,PERSONAL_ID,7134180429
t-000329,50000,XOF,PERSONAL_ID,6368398792
t-000330,20000,XOF,PERSONAL_ID,5830969831
t-000331,15000,XOF,PERSONAL_ID,8330395040
t-000332,20000,XOF,PERSONAL_ID,4612688998
t-000333,2500,XOF,PERSONAL_ID,4447865009
t-000334,50000,XOF,PERSONAL_ID,1355221532
t-000335,10000,XOF,PERSONAL_ID,3173536047
t-000336,1000,XOF,PERSONAL_ID,9602823598
t-000337,10000,XOF,PERSONAL_ID,2876821366
t-000338,5000,XOF,PERSONAL_ID,2704065731
t-000339,7500,XOF,PERSONAL_ID,1880717721
t-000340,10000,XOF,PERSONAL_ID,4847142321
t-000341,7500,XOF,PHONE,0846739256
t-000342,100,XOF,PERSONAL_ID,8531259029
t-000343,7500,XOF,PERSONAL_ID,0794918406
t-000344,50000,XOF,PERSONAL_ID,1225656106
t-000345,2500,XOF,PERSONAL_ID,7270313900
t-000346,10000,XOF,PERSONAL_ID,8077026010
t-000347,50000,XOF,PERSONAL_ID,0462691890
t-000348,20000,XOF,PERSONAL_ID,0030461617
t-000349,100,XOF,PERSONAL_ID,2444995455
t-000350,1000,XOF,PERSONAL_ID,8422525919
t-000351,500,XOF,PERSONAL_ID,9231433136
t-000352,500,XOF,PERSONAL_ID,789659043X
t-000353,50000,XOF,PERSONAL_ID,6863069609
t-000354,500,XOF,PERSONAL_ID,3742097773
t-000355,15000,XOF,PERSONAL_ID,6210764999
t-000356,250,XOF,PERSONAL_ID,1254895255
t-000357,5000,XOF,PERSONAL_ID,1309082750
t-000358,100,XOF,PERSONAL_ID,7897621445
t-000359,100,XOF,PERSONAL_ID,2697014140
t-000360,250,XOF,PERSONAL_ID,5391659380
t-000361,250,XOF,PERSONAL_ID,8263861325
t-000362,500,XOF,PERSONAL_ID,5519099358
t-000363,1000,XOF,PERSONAL_ID,1903663289
t-000364,100,XOF,PERSONAL_ID,0423496529
t-000365,100,XOF,PERSONAL_ID,0257362962
t-000366,10000,XOF,PERSONAL_ID,9384086741
t-000367,100,XOF,PERSONAL_ID,1645771318
t-000368,100,XOF,PERSONAL_ID,8937912583
t-000369,20000,XOF,PERSONAL_ID,5236294585
t-000370,15000,XOF,PERSONAL_ID,1562384814
t-000371,500,XOF,PERSONAL_ID,6787019557
t-000372,7500,XOF,PERSONAL_ID,3464251554
t-000373,7500,XOF,PERSONAL_ID,9668267098
t-000374,1000,XOF,PERSONAL_ID,7492015226
t-000375,15000,XOF,PERSONAL_ID,6751379721
t-000376,1000,XOF,PERSONAL_ID,1260186679
t-000377,500,XOF,PERSONAL_ID,5472262364
t-000378,10000,XOF,PERSONAL_ID,5858745837
t-000379,50000,XOF,PERSONAL_ID,4881140332
t-000380,250,XOF,PERSONAL_ID,1394203444
t-000381,100,XOF,PERSONAL_ID,8018633004
t-000382,15000,XOF,PERSONAL_ID,8629665321
t-000383,2500,XOF,PERSONAL_ID,0765203642
t-000384,1000,XOF,PERSONAL_ID,5267086099
t-000385,7500,XOF,PERSONAL_ID,7080163951
t-000386,5000,XOF,PERSONAL_ID,7530103177
t-000387,10000,XOF,PERSONAL_ID,4449940246
t-000388,2500,XOF,PERSONAL_ID,3369071487
t-000389,7500,XOF,PERSONAL_ID,7216014893
t-000390,10000,XOF,PERSONAL_ID,4221109508
t-000391,2500,XOF,PERSONAL_ID,6232480400
t-000392,100,XOF,PERSONAL_ID,3154672738
t-000393,2500,XOF,PERSONAL_ID,3637070919
t-000394,100,XOF,PERSONAL_ID,1370825854
t-000395,2500,XOF,PERSONAL_ID,4042719460
t-000396,250,XOF,PERSONAL_ID,4748070683
t-000397,10000,XOF,PERSONAL_ID,0002908036
t-000398,50000,XOF,PERSONAL_ID,3898992509
t-000399,15000,XOF,PERSONAL_ID,5185659078
t-000400,15000,XOF,PERSONAL_ID,8862153238
t-000401,7500,XOF,PERSONAL_ID,6251896451
t-000402,50000,XOF,PERSONAL_ID,5048514521
t-000403,50000,XOF,PERSONAL_ID,7928445801
t-000404,250,XOF,PERSONAL_ID,0600015129
t-000405,50000,XOF,PERSONAL_ID,6886149491
t-000406,20000,XOF,PERSONAL_ID,5592329428
t-000407,15000,XOF,PERSONAL_ID,6377081275
t-000408,500,XOF,PERSONAL_ID,2918225453
t-000409,100,XOF,PERSONAL_ID,2095970281
t-000410,20000,XOF,PERSONAL_ID,1133738506
t-000411,500,XOF,PERSONAL_ID,3194632094
t-000412,10000,XOF,PERSONAL_ID,3194632094
t-000413,5000,XOF,PERSONAL_ID,8261498112
t-000414,100,XOF,PERSONAL_ID,7766791552
t-000415,500,XOF,PERSONAL_ID,4810025985
t-000416,50000,XOF,PERSONAL_ID,0346969409
t-000417,2500,XOF,PERSONAL_ID,2500404499
t-000418,7500,XOF,PERSONAL_ID,0868421333
t-000419,1000,XOF,PERSONAL_ID,8274223301
t-000420,500,XOF,PHONE,9235357627
t-000421,1000,XOF,PERSONAL_ID,243780341X
t-000422,100,XOF,PERSONAL_ID,6303469651
t-000423,250,XOF,PERSONAL_ID,7980158165
t-000424,2500,XOF,PERSONAL_ID,256803203
t-000425,7500,XOF,PERSONAL_ID,232411626X
t-000426,100,XOF,PERSONAL_ID,3433317244
t-000427,5000,XOF,PERSONAL_ID,8966473927
t-000428,500,XOF,PERSONAL_ID,3171783307
t-000429,20000,XOF,PERSONAL_ID,3720016862
t-000430,250,XOF,PERSONAL_ID,8982162882
t-000431,2500,XOF,PERSONAL_ID,1625652261
t-000432,20000,XOF,PERSONAL_ID,4423867638
t-000433,20000,XOF,PERSONAL_ID,0643419154
t-000434,7500,XOF,PERSONAL_ID,7987695280
t-000435,10000,XOF,PERSONAL_ID,7326866695
t-000436,20000,XOF,PERSONAL_ID,4615689958
t-000437,10000,XOF,PERSONAL_ID,0063004926
t-000438,20000,XOF,PERSONAL_ID,4751775111
t-000439,100,XOF,PERSONAL_ID,5728557917
t-000440,1000,XOF,PERSONAL_ID,7208129259
t-000441,2500,XOF,PERSONAL_ID,2112682457
t-000442,5000,XOF,PERSONAL_ID,605926707
t-000443,100,XOF,PERSONAL_ID,7273587074
t-000444,5000,NGN,PERSONAL_ID,6709837039
t-000445,1000,XOF,PERSONAL_ID,2273306681
t-000446,250,XOF,PERSONAL_ID,7800724250
t-000447,7500,XOF,PERSONAL_ID,2456117169
t-000448,1000,XOF,PERSONAL_ID,1988032094
t-000449,20000,XOF,PERSONAL_ID,9300545560
t-000450,10000,XOF,PERSONAL_ID,7075149530
t-000451,5000,XOF,PERSONAL_ID,9965877348
t-000452,15000,XOF,PERSONAL_ID,7530788329
t-000453,500,XOF,PERSONAL_ID,0049942657
t-000454,1000,XOF,PERSONAL_ID,3344641003
t-000455,7500,XOF,PERSONAL_ID,8842738874
t-000456,1000,XOF,PERSONAL_ID,5392419529
t-000457,500,XOF,PERSONAL_ID,0921585964
t-000458,50000,XOF,PERSONAL_ID,0580776612
t-000459,500,XOF,PERSONAL_ID,7737098853
t-000460,10000,XOF,PERSONAL_ID,3878360811
t-000461,2500,XOF,PERSONAL_ID,8999410671
t-000462,10000,XOF,PERSONAL_ID,5039520517
t-000463,1000,XOF,PERSONAL_ID,3389947282
t-000464,250,XOF,PERSONAL_ID,4524603575
t-000465,7500,XOF,PERSONAL_ID,1018936266
t-000466,7500,XOF,PERSONAL_ID,4237616821
t-000467,250,XOF,PERSONAL_ID,2092082476
t-000468,1000,XOF,PERSONAL_ID,7096084127
t-000469,1000,XOF,PERSONAL_ID,3162540432
t-000470,20000,XOF,PERSONAL_ID,7246212096
t-000471,1000,XOF,PERSONAL_ID,2606855394
t-000472,250,XOF,PERSONAL_ID,3369038513
t-000473,250,XOF,PERSONAL_ID,0526231372
t-000474,10000,XOF,PERSONAL_ID,9469082180
t-000475,5000,XOF,PERSONAL_ID,9364010627
t-000476,20000,XOF,PERSONAL_ID,3652461691
t-000477,100,XOF,PERSONAL_ID,9127170196
t-000478,500,XOF,PERSONAL_ID,6888219507
t-000479,1000,XOF,PERSONAL_ID,5237560887
t-000480,2500,XOF,PERSONAL_ID,5237560887
t-000481,50000,XOF,PERSONAL_ID,6980929151
t-000482,5000,XOF,PERSONAL_ID,8667630340
t-000483,500,XOF,PERSONAL_ID,7700126345
t-000484,1000,XOF,PERSONAL_ID,8902638361
t-000485,2500,XOF,PERSONAL_ID,1935826708
t-000486,500,XOF,PERSONAL_ID,4299482203
t-000487,15000,XOF,PERSONAL_ID,7916454823
t-000488,250,XOF,PERSONAL_ID,6510499573
t-000489,7500,XOF,PERSONAL_ID,4496454411
t-000490,20000,XOF,PERSONAL_ID,7961303077
t-000491,5000,XOF,PERSONAL_ID,7206296389
t-000492,50000,XOF,PERSONAL_ID,3808729544
t-000493,10000,XOF,PERSONAL_ID,4101856765
t-000494,50000,XOF,PERSONAL_ID,3224033713
t-000495,15000,XOF,PERSONAL_ID,1355004733
t-000496,7500,XOF,PERSONAL_ID,7608260316
t-000497,500,XOF,PERSONAL_ID,8402763990
t-000498,2500,XOF,PERSONAL_ID,1989835824
t-000499,5000,XOF,PERSONAL_ID,2719471876
t-000500,100,XOF,PERSONAL_ID,5091771886
t-000501,5000,XOF,PERSONAL_ID,0080145095
t-000502,100,XOF,PERSONAL_ID,7202443305
t-000503,100,XOF,PERSONAL_ID,4493319732
t-000504,500,XOF,PERSONAL_ID,1293920013
t-000505,15000,XOF,PERSONAL_ID,4120712068
t-000506,250,XOF,PERSONAL_ID,7033914361
t-000507,50000,XOF,PERSONAL_ID,9412913150
t-000508,7500,XOF,PERSONAL_ID,8424040332
t-000509,10000,XOF,PERSONAL_ID,1352523750
t-000510,100,XOF,PERSONAL_ID,2430736385
t-000511,20000,XOF,PERSONAL_ID,5910381366
t-000512,1000,XOF,PERSONAL_ID,6422175799
t-000513,5000,XOF,PERSONAL_ID,1837435929
t-000514,50000,XOF,PERSONAL_ID,2696081312
t-000515,2500,XOF,PERSONAL_ID,1064478701
t-000516,15000,XOF,PERSONAL_ID,2147416014
t-000517,250,XOF,PERSONAL_ID,8047017529
t-000518,250,XOF,PERSONAL_ID,6346158988
t-000519,10000,XOF,PERSONAL_ID,9533276093
t-000520,500,XOF,PERSONAL_ID,8091627972
t-000521,250,XOF,PERSONAL_ID,0878256273
t-000522,500,XOF,PERSONAL_ID,4690364085
t-000523,2500,XOF,PERSONAL_ID,3553483255
t-000524,50000,XOF,PERSONAL_ID,3376104259
t-000525,20000,XOF,PERSONAL_ID,6833969536
